test_case,observable,method,noise_level,derivative_order,rmse,mae,max_error,rmse_normalized,mae_normalized,max_error_normalized,eval_time,fit_time,success,implementation,category
brusselator,X(t),CubicSpline_Python,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005116462707519,0.0003213882446289,True,Python,
brusselator,X(t),CubicSpline_Python,0.0,1,0.0264051888610159,0.005158330478422,0.2079726669271684,0.0023136004969011,0.0004519685892372,0.0182223906095568,0.0005116462707519,0.0003213882446289,True,Python,
brusselator,X(t),CubicSpline_Python,0.0,2,1.1299619531420029,0.237939360792212,9.024669836717514,0.0119686235972228,0.0025202677314639,0.0955898347413726,0.0005116462707519,0.0003213882446289,True,Python,
brusselator,X(t),CubicSpline_Python,0.0,3,73.5727970306769,13.53397350220443,655.5468330686798,0.0636440833108267,0.0117075518651502,0.56708021091784,0.0005116462707519,0.0003213882446289,True,Python,
brusselator,X(t),CubicSpline_Python,0.0,4,1579.361790157184,300.50861836155974,13938.621194306776,0.0670456802461618,0.0127569280600867,0.5917101106851895,0.0005116462707519,0.0003213882446289,True,Python,
brusselator,X(t),FiniteDiff_Python,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004782676696777,0.0004036426544189,True,Python,
brusselator,X(t),FiniteDiff_Python,0.0,1,0.1342864660678513,0.0317138078909385,1.084888931095028,0.0117660675050261,0.002778737242945,0.0950570580379266,0.0004782676696777,0.0004036426544189,True,Python,
brusselator,X(t),FiniteDiff_Python,0.0,2,3.1491682745613097,0.6909382582204048,26.53416094274037,0.0333561759471059,0.0073184587486031,0.2810513963843893,0.0004782676696777,0.0004036426544189,True,Python,
brusselator,X(t),FiniteDiff_Python,0.0,3,60.626102461829696,12.535998138629775,465.0638152260818,0.05244455657004,0.010844254155332,0.4023030440008727,0.0004782676696777,0.0004036426544189,True,Python,
brusselator,X(t),FiniteDiff_Python,0.0,4,1419.2434085233722,270.58111743596265,11999.66182927599,0.060248475271686,0.0114864720631586,0.5093991098693366,0.0004782676696777,0.0004036426544189,True,Python,
brusselator,X(t),Fourier_Python,0.0,0,0.0632712454084795,0.040578285454308,0.282744637837768,0.0184066554892215,0.0118048967722807,0.0822551082486996,0.0035281181335449,0.0011615753173828,True,Python,
brusselator,X(t),Fourier_Python,0.0,1,0.6165774848512531,0.3565804155683797,3.45721763327834,0.0540240019807618,0.0312432768796518,0.3029185087957144,0.0035281181335449,0.0011615753173828,True,Python,
brusselator,X(t),Fourier_Python,0.0,2,6.627360672145804,3.213263710497648,45.61046943614093,0.0701973947949226,0.0340350785817378,0.4831087801282863,0.0035281181335449,0.0011615753173828,True,Python,
brusselator,X(t),Fourier_Python,0.0,3,85.17803428462308,30.996235723491623,640.3670392655036,0.0736831835821415,0.0268132664289679,0.5539489436500251,0.0035281181335449,0.0011615753173828,True,Python,
brusselator,X(t),Fourier_Python,0.0,4,1570.3800081726042,396.6051422220564,13493.997900651586,0.0666643935221624,0.0168363333310457,0.5728353529430548,0.0035281181335449,0.0011615753173828,True,Python,
brusselator,X(t),GP_Matern_Python,0.0,0,5.648558497624658e-11,1.226883354446084e-11,4.769185046882285e-10,1.6432594238544584e-11,3.5692073207907925e-12,1.387435090862689e-10,3.413189649581909,1.6436998844146729,True,Python,
brusselator,X(t),GP_Matern_Python,0.0,1,0.0345442446880262,0.0074594817247519,0.2989360636081473,0.0030267377406751,0.0006535935310234,0.0261925271182806,3.413189649581909,1.6436998844146729,True,Python,
brusselator,X(t),GP_Matern_Python,0.0,2,1.3780918812679923,0.3181704007794292,10.461169869701113,0.0145968304184243,0.0033700796350865,0.1108053277448067,3.413189649581909,1.6436998844146729,True,Python,
brusselator,X(t),GP_Matern_Python,0.0,3,74.82528083607954,14.566406822229524,661.2916425075995,0.0647275433242236,0.012600657399865,0.5720497532662568,3.413189649581909,1.6436998844146729,True,Python,
brusselator,X(t),GP_Matern_Python,0.0,4,1592.9207043329916,302.0381452143337,14090.972137617056,0.0676212713678299,0.0128218581913195,0.5981775791867326,3.413189649581909,1.6436998844146729,True,Python,
brusselator,X(t),GP_RBF_Python,0.0,0,0.0033682066245254,0.0011879920865236,0.0205982217973721,0.000979867213833,0.0003456066167085,0.0059923646178772,1.865912675857544,0.646430253982544,True,Python,
brusselator,X(t),GP_RBF_Python,0.0,1,0.0741995141084874,0.0267923522251444,0.4425379791866577,0.0065012991808086,0.0023475234260778,0.0387748064947749,1.865912675857544,0.646430253982544,True,Python,
brusselator,X(t),GP_RBF_Python,0.0,2,1.8422689057836257,0.603009222331087,11.513382614506456,0.0195134208164094,0.0063871092187365,0.121950427145506,1.865912675857544,0.646430253982544,True,Python,
brusselator,X(t),GP_RBF_Python,0.0,3,38.7848904142395,13.066054809589213,240.65694491708663,0.0335508353134366,0.0113027792119768,0.2081800783684462,1.865912675857544,0.646430253982544,True,Python,
brusselator,X(t),GP_RBF_Python,0.0,4,1113.0308066961006,322.37132905202265,7617.014127012098,0.0472494067128517,0.0136850246617661,0.3233507969946044,1.865912675857544,0.646430253982544,True,Python,
brusselator,X(t),KalmanGrad_Python,0.0,0,0.3710890922702036,0.2390180296529964,1.5045509945201831,0.1079559764175304,0.0695343121370839,0.4376988574084118,0.9005365371704102,0.8970146179199219,True,Python,
brusselator,X(t),KalmanGrad_Python,0.0,1,1.329290092808305,0.6696458615041798,7.872204316611393,0.1164712828010703,0.0586738086244559,0.6897559382924515,0.9005365371704102,0.8970146179199219,True,Python,
brusselator,X(t),KalmanGrad_Python,0.0,2,8.305785680175754,2.742056353230421,62.23734164599775,0.087975371390876,0.0290440224849448,0.6592215904096895,0.9005365371704102,0.8970146179199219,True,Python,
brusselator,X(t),KalmanGrad_Python,0.0,3,89.26737408087304,20.60260039847824,736.8917587035577,0.0772206633733515,0.017822261339795,0.6374475672365146,0.9005365371704102,0.8970146179199219,True,Python,
brusselator,X(t),KalmanGrad_Python,0.0,4,1579.3635608495897,302.1723608741845,13936.354213125203,0.0670457554140414,0.012827555796688,0.5916138747901775,0.9005365371704102,0.8970146179199219,True,Python,
brusselator,X(t),Polynomial_Python,0.0,0,0.6082689799860977,0.4326212397893514,2.2015359441890965,0.176955542554941,0.1258566994645454,0.640463348085069,0.4557123184204101,0.0152959823608398,True,Python,
brusselator,X(t),Polynomial_Python,0.0,1,1.4970664357784358,0.7947233866362057,8.448337628929727,0.1311717052258852,0.0696329964499917,0.7402362558041707,0.4557123184204101,0.0152959823608398,True,Python,
brusselator,X(t),Polynomial_Python,0.0,2,,,,,,,0.4557123184204101,0.0152959823608398,True,Python,
brusselator,X(t),Polynomial_Python,0.0,3,,,,,,,0.4557123184204101,0.0152959823608398,True,Python,
brusselator,X(t),Polynomial_Python,0.0,4,,,,,,,0.4557123184204101,0.0152959823608398,True,Python,
brusselator,X(t),RBF_Multiquadric_Python,0.0,0,0.0049063163215129,0.0036592320877378,0.0162791771802064,0.0014273288548091,0.0010645313516314,0.004735882849619,0.00128173828125,0.000847578048706,True,Python,
brusselator,X(t),RBF_Multiquadric_Python,0.0,1,,,,,,,0.00128173828125,0.000847578048706,True,Python,
brusselator,X(t),RBF_Multiquadric_Python,0.0,2,,,,,,,0.00128173828125,0.000847578048706,True,Python,
brusselator,X(t),RBF_Multiquadric_Python,0.0,3,,,,,,,0.00128173828125,0.000847578048706,True,Python,
brusselator,X(t),RBF_Multiquadric_Python,0.0,4,,,,,,,0.00128173828125,0.000847578048706,True,Python,
brusselator,X(t),RBF_ThinPlate_Python,0.0,0,3.324393186977192e-12,2.4897013693356798e-12,1.1346257267064176e-11,9.671211576183677e-13,7.242954533381666e-13,3.300814568428547e-12,0.0020859241485595,0.001349925994873,True,Python,
brusselator,X(t),RBF_ThinPlate_Python,0.0,1,,,,,,,0.0020859241485595,0.001349925994873,True,Python,
brusselator,X(t),RBF_ThinPlate_Python,0.0,2,,,,,,,0.0020859241485595,0.001349925994873,True,Python,
brusselator,X(t),RBF_ThinPlate_Python,0.0,3,,,,,,,0.0020859241485595,0.001349925994873,True,Python,
brusselator,X(t),RBF_ThinPlate_Python,0.0,4,,,,,,,0.0020859241485595,0.001349925994873,True,Python,
brusselator,X(t),RandomForest_Python,0.0,0,0.0352241872767426,0.0143963500470084,0.2910177969248515,0.0102473007430944,0.0041881371846998,0.0846619075481339,0.1235065460205078,0.1167242527008056,True,Python,
brusselator,X(t),RandomForest_Python,0.0,1,,,,,,,0.1235065460205078,0.1167242527008056,True,Python,
brusselator,X(t),RandomForest_Python,0.0,2,,,,,,,0.1235065460205078,0.1167242527008056,True,Python,
brusselator,X(t),RandomForest_Python,0.0,3,,,,,,,0.1235065460205078,0.1167242527008056,True,Python,
brusselator,X(t),RandomForest_Python,0.0,4,,,,,,,0.1235065460205078,0.1167242527008056,True,Python,
brusselator,X(t),SVR_Python,0.0,0,0.74186842889196,0.3582009189260068,2.902277073558744,0.2158218397754869,0.1042065928689618,0.844320573783151,0.8452339172363281,0.0181362628936767,True,Python,
brusselator,X(t),SVR_Python,0.0,1,1.4935462504053898,0.679562435830214,8.608654923143007,0.1308632695365542,0.0595426905479683,0.7542831226342466,0.8452339172363281,0.0181362628936767,True,Python,
brusselator,X(t),SVR_Python,0.0,2,8.343972728132572,2.408723584323316,63.4844200207033,0.0883798508532272,0.0255133421531196,0.672430718045876,0.8452339172363281,0.0181362628936767,True,Python,
brusselator,X(t),SVR_Python,0.0,3,89.26093973855215,19.64203037742612,738.4821063906686,0.0772150973511905,0.0169913210886009,0.6388232961033874,0.8452339172363281,0.0181362628936767,True,Python,
brusselator,X(t),SVR_Python,0.0,4,1579.3616903221264,300.5344883249118,13938.550917056096,0.0670456760080516,0.0127580262690605,0.5917071273370378,0.8452339172363281,0.0181362628936767,True,Python,
brusselator,X(t),SavitzkyGolay_Python,0.0,0,0.1710579797074693,0.0647983830914994,0.8784378620859252,0.0497636055814964,0.0188509251892169,0.2555521547223567,0.001786470413208,0.0016071796417236,True,Python,
brusselator,X(t),SavitzkyGolay_Python,0.0,1,1.0252414234017793,0.3675006465825259,6.409596966391378,0.0898307934516598,0.0322000983602171,0.5616035092357446,0.001786470413208,0.0016071796417236,True,Python,
brusselator,X(t),SavitzkyGolay_Python,0.0,2,8.10295285287238,2.558047547191918,58.81629530115737,0.0858269541309813,0.0270949903676019,0.6229856659202001,0.001786470413208,0.0016071796417236,True,Python,
brusselator,X(t),SavitzkyGolay_Python,0.0,3,89.83233885380837,23.1956164862,729.3665986363895,0.0777093856528835,0.0200653476240431,0.6309379341442393,0.001786470413208,0.0016071796417236,True,Python,
brusselator,X(t),SavitzkyGolay_Python,0.0,4,1579.361790157184,300.50861836155974,13938.621194306776,0.0670456802461618,0.0127569280600867,0.5917101106851895,0.001786470413208,0.0016071796417236,True,Python,
brusselator,X(t),SmoothingSpline_Python,0.0,0,,,,,,,,,False,Python,
brusselator,X(t),SmoothingSpline_Python,0.0,1,,,,,,,,,False,Python,
brusselator,X(t),SmoothingSpline_Python,0.0,2,,,,,,,,,False,Python,
brusselator,X(t),SmoothingSpline_Python,0.0,3,,,,,,,,,False,Python,
brusselator,X(t),SmoothingSpline_Python,0.0,4,,,,,,,,,False,Python,
brusselator,X(t),GP_Matern_1.5_Python,0.0,0,5.648558497624658e-11,1.226883354446084e-11,4.769185046882285e-10,1.6432594238544584e-11,3.5692073207907925e-12,1.387435090862689e-10,1.977128982543945,0.5890645980834961,True,Python,
brusselator,X(t),GP_Matern_1.5_Python,0.0,1,0.0345442446880262,0.0074594817247519,0.2989360636081473,0.0030267377406751,0.0006535935310234,0.0261925271182806,1.977128982543945,0.5890645980834961,True,Python,
brusselator,X(t),GP_Matern_1.5_Python,0.0,2,1.3780918812679923,0.3181704007794292,10.461169869701113,0.0145968304184243,0.0033700796350865,0.1108053277448067,1.977128982543945,0.5890645980834961,True,Python,
brusselator,X(t),GP_Matern_1.5_Python,0.0,3,74.82528083607954,14.566406822229524,661.2916425075995,0.0647275433242236,0.012600657399865,0.5720497532662568,1.977128982543945,0.5890645980834961,True,Python,
brusselator,X(t),GP_Matern_1.5_Python,0.0,4,1592.9207043329916,302.0381452143337,14090.972137617056,0.0676212713678299,0.0128218581913195,0.5981775791867326,1.977128982543945,0.5890645980834961,True,Python,
brusselator,X(t),GP_Matern_2.5_Python,0.0,0,2.554185854607259e-07,5.405002724190754e-08,2.006314536728837e-06,7.430550604413747e-08,1.5724050067323325e-08,5.836702002966367e-07,2.163062810897827,0.6029012203216553,True,Python,
brusselator,X(t),GP_Matern_2.5_Python,0.0,1,0.0207187233830323,0.0053654685731508,0.1692256231627689,0.0018153571620504,0.0004701178553309,0.0148274071395043,2.163062810897827,0.6029012203216553,True,Python,
brusselator,X(t),GP_Matern_2.5_Python,0.0,2,0.4813487837794658,0.0882018395860964,6.200664118493216,0.0050984746840528,0.0009342390826994,0.0656777997530724,2.163062810897827,0.6029012203216553,True,Python,
brusselator,X(t),GP_Matern_2.5_Python,0.0,3,18.33098875425861,4.643134727279274,136.71602295348555,0.0158572056864905,0.0040165396088331,0.1182660753151534,2.163062810897827,0.6029012203216553,True,Python,
brusselator,X(t),GP_Matern_2.5_Python,0.0,4,576.2367739657426,152.8867490387084,4494.304926807881,0.0244618976691477,0.00649021405596,0.1907882873508812,2.163062810897827,0.6029012203216553,True,Python,
brusselator,X(t),GP_Periodic_Python,0.0,0,0.8192579056387602,0.5732042163346934,2.921608859323704,0.2383357231007323,0.1667546207906307,0.8499445111384187,2.6009416580200195,0.9704601764678956,True,Python,
brusselator,X(t),GP_Periodic_Python,0.0,1,1.5287657640126695,0.7292572567025053,8.705759154662617,0.1339491737734567,0.063896909064212,0.7627913139400341,2.6009416580200195,0.9704601764678956,True,Python,
brusselator,X(t),GP_Periodic_Python,0.0,2,8.347990226791424,2.3928706740028427,63.59859860764038,0.0884224044357761,0.0253454271927807,0.6736401043673471,2.6009416580200195,0.9704601764678956,True,Python,
brusselator,X(t),GP_Periodic_Python,0.0,3,89.26073075345805,19.58109841636081,738.5485980320904,0.0772149165688188,0.0169386119493151,0.6388808146392717,2.6009416580200195,0.9704601764678956,True,Python,
brusselator,X(t),GP_Periodic_Python,0.0,4,1579.3617890481898,300.5086161389685,13938.621175817134,0.0670456801990837,0.0127569279657352,0.5917101099002835,2.6009416580200195,0.9704601764678956,True,Python,
brusselator,X(t),GP_RBF_Iso_Python,0.0,0,0.0033682066245254,0.0011879920865236,0.0205982217973721,0.000979867213833,0.0003456066167085,0.0059923646178772,1.3613512516021729,0.459526777267456,True,Python,
brusselator,X(t),GP_RBF_Iso_Python,0.0,1,0.0741995141084874,0.0267923522251444,0.4425379791866577,0.0065012991808086,0.0023475234260778,0.0387748064947749,1.3613512516021729,0.459526777267456,True,Python,
brusselator,X(t),GP_RBF_Iso_Python,0.0,2,1.8422689057836257,0.603009222331087,11.513382614506456,0.0195134208164094,0.0063871092187365,0.121950427145506,1.3613512516021729,0.459526777267456,True,Python,
brusselator,X(t),GP_RBF_Iso_Python,0.0,3,38.7848904142395,13.066054809589213,240.65694491708663,0.0335508353134366,0.0113027792119768,0.2081800783684462,1.3613512516021729,0.459526777267456,True,Python,
brusselator,X(t),GP_RBF_Iso_Python,0.0,4,1113.0308066961006,322.37132905202265,7617.014127012098,0.0472494067128517,0.0136850246617661,0.3233507969946044,1.3613512516021729,0.459526777267456,True,Python,
brusselator,Y(t),AAA_FullOpt_Python,0.0,0,0.0191956657324481,0.0113327023225031,0.1084415108626446,0.0049432263684097,0.0029183730185111,0.0279256235963872,50.55036354064941,37.41457557678223,True,Python,
brusselator,Y(t),AAA_FullOpt_Python,0.0,1,0.1768976370955672,0.0543049984462774,1.5695524927654434,0.0141288070964203,0.0043373380222391,0.125360093905654,50.55036354064941,37.41457557678223,True,Python,
brusselator,Y(t),AAA_FullOpt_Python,0.0,2,4.004724155997221,0.7799651496079146,41.5969337863546,0.0416957383486549,0.0081207148188769,0.4330922180157689,50.55036354064941,37.41457557678223,True,Python,
brusselator,Y(t),AAA_FullOpt_Python,0.0,3,46649.51153134579,8099.083834520129,444086.55604408594,42.20388072473957,7.327252888855553,401.7657511837248,50.55036354064941,37.41457557678223,True,Python,
brusselator,Y(t),AAA_FullOpt_Python,0.0,4,302063117334.6605,64555879701.68916,2220446046456.417,12672009.073741611,2708217.74125056,93151102.64612484,50.55036354064941,37.41457557678223,True,Python,
brusselator,Y(t),AAA_LS_Python,0.0,0,0.0166581148464105,0.0100877924998491,0.0654044293461941,0.004289761746454,0.0025977865305294,0.0168428073431379,16.08054804801941,7.344540119171143,True,Python,
brusselator,Y(t),AAA_LS_Python,0.0,1,0.04568615655576,0.0283662296860655,0.2105570698103935,0.003648951470191,0.002265609613941,0.0168171846214734,16.08054804801941,7.344540119171143,True,Python,
brusselator,Y(t),AAA_LS_Python,0.0,2,0.5580267376034079,0.1957214561629818,5.075352529173223,0.0058099724066691,0.0020377809575644,0.0528427334418729,16.08054804801941,7.344540119171143,True,Python,
brusselator,Y(t),AAA_LS_Python,0.0,3,27303.381844376952,6489.342479185092,222044.7057359941,24.701409144827156,5.87091755054037,200.8841672467442,16.08054804801941,7.344540119171143,True,Python,
brusselator,Y(t),AAA_LS_Python,0.0,4,189682467418.8856,29688801434.047447,2220446052849.2715,7957469.185484058,1245490.5599876523,93151102.91431484,16.08054804801941,7.344540119171143,True,Python,
brusselator,Y(t),AAA_SmoothBary_Python,0.0,0,0.0191956653630211,0.0113327021741695,0.1084415057001462,0.0049432262732757,0.0029183729803126,0.0279256222669517,12.435003280639648,0.0194675922393798,True,Python,
brusselator,Y(t),AAA_SmoothBary_Python,0.0,1,0.1768976408863024,0.0543049989047237,1.5695525533849803,0.0141288073991861,0.0043373380588552,0.1253600987473339,12.435003280639648,0.0194675922393798,True,Python,
brusselator,Y(t),AAA_SmoothBary_Python,0.0,2,4.004156095375115,0.7798481116379217,41.57615423310075,0.0416898239070747,0.0081194962618968,0.4328758688287277,12.435003280639648,0.0194675922393798,True,Python,
brusselator,Y(t),AAA_SmoothBary_Python,0.0,3,33051.12036735895,7127.711263807224,222044.5066109122,29.901396520856277,6.4484507156301305,200.8839870979939,12.435003280639648,0.0194675922393798,True,Python,
brusselator,Y(t),AAA_SmoothBary_Python,0.0,4,175104458401.43893,31760112877.797176,1387778782580.6108,7345899.444112743,1332385.2382964285,58219439.30256087,12.435003280639648,0.0194675922393798,True,Python,
brusselator,Y(t),AAA_TwoStage_Python,0.0,0,0.0166581148464105,0.0100877924998491,0.0654044293461941,0.004289761746454,0.0025977865305294,0.0168428073431379,16.320748329162598,8.167539596557617,True,Python,
brusselator,Y(t),AAA_TwoStage_Python,0.0,1,0.04568615655576,0.0283662296860655,0.2105570698103935,0.003648951470191,0.002265609613941,0.0168171846214734,16.320748329162598,8.167539596557617,True,Python,
brusselator,Y(t),AAA_TwoStage_Python,0.0,2,0.5580267376034079,0.1957214561629818,5.075352529173223,0.0058099724066691,0.0020377809575644,0.0528427334418729,16.320748329162598,8.167539596557617,True,Python,
brusselator,Y(t),AAA_TwoStage_Python,0.0,3,27303.381844376952,6489.342479185092,222044.7057359941,24.701409144827156,5.87091755054037,200.8841672467442,16.320748329162598,8.167539596557617,True,Python,
brusselator,Y(t),AAA_TwoStage_Python,0.0,4,189682467418.8856,29688801434.047447,2220446052849.2715,7957469.185484058,1245490.5599876523,93151102.91431484,16.320748329162598,8.167539596557617,True,Python,
brusselator,Y(t),Butterworth_Python,0.0,0,1.066894452915968,0.855763392421512,2.359699987871596,0.2747443545575681,0.2203743399942127,0.6076648428955194,0.001450777053833,0.0011918544769287,True,Python,
brusselator,Y(t),Butterworth_Python,0.0,1,1.676853196606682,0.8365408772088576,10.41772277018818,0.1339301967672539,0.066814485916332,0.8320630949098342,0.001450777053833,0.0011918544769287,True,Python,
brusselator,Y(t),Butterworth_Python,0.0,2,8.465894485642158,2.4375069860159475,58.70800797892657,0.088143829040519,0.0253784404500717,0.611246528926165,0.001450777053833,0.0011918544769287,True,Python,
brusselator,Y(t),Butterworth_Python,0.0,3,89.69640700957822,20.14686129088876,739.3322600139809,0.0811484694823925,0.0182268946230488,0.6688749676749729,0.001450777053833,0.0011918544769287,True,Python,
brusselator,Y(t),Butterworth_Python,0.0,4,1578.901674567623,301.29895895173854,13834.55611519068,0.0662373364984501,0.0126399514625787,0.5803807567431455,0.001450777053833,0.0011918544769287,True,Python,
brusselator,Y(t),Chebyshev_Python,0.0,0,0.4454030572721522,0.3334347656794205,1.4209046870330173,0.1146992330438551,0.0858654004932405,0.3659083052308808,0.0010809898376464,0.0003845691680908,True,Python,
brusselator,Y(t),Chebyshev_Python,0.0,1,1.747269239310704,0.991170502832478,9.598167755702526,0.1395543232405823,0.0791647478401108,0.7666052691599281,0.0010809898376464,0.0003845691680908,True,Python,
brusselator,Y(t),Chebyshev_Python,0.0,2,11.548230668064422,4.506016518907702,67.94258068435161,0.1202359976790023,0.0469150129817887,0.7073935573576783,0.0010809898376464,0.0003845691680908,True,Python,
brusselator,Y(t),Chebyshev_Python,0.0,3,97.7322847857948,29.895940597251595,736.9109142214043,0.0884185397586513,0.027046900807793,0.6666843726254493,0.0010809898376464,0.0003845691680908,True,Python,
brusselator,Y(t),Chebyshev_Python,0.0,4,1584.289917782948,335.9655731416358,13835.158931189531,0.0664633815300932,0.0140942688696376,0.5804060457948995,0.0010809898376464,0.0003845691680908,True,Python,
brusselator,Y(t),CubicSpline_Python,0.0,0,6.264727544357014e-17,4.418798107960822e-18,8.881784197001252e-16,1.6132791026789165e-17,1.1379193422308672e-18,2.287217877884043e-16,0.0004372596740722,0.0002710819244384,True,Python,
